id,ticker,periodType,periodEnd,revenue,revenueSegments,revenueSegmentsByAxis
d2f84c54252740179ffa98c64fb8906e,FITB,QUARTERLY,2023-03-31,2213000000.0000,"{""Commercial Banking"": 87000000.0, ""Investment Advisors"": 0.0, ""Consumer and Small Business Banking"": 51000000.0}","{""segment"": {""Commercial Banking"": 87000000.0, ""Investment Advisors"": 0.0, ""Consumer and Small Business Banking"": 51000000.0}}"
dc1fc5d7f5de4319ae85a31dec647195,FITB,QUARTERLY,2023-09-30,2529000000.0000,"{""Commercial Banking"": 95000000.0, ""Investment Advisors"": 0.0, ""Consumer and Small Business Banking"": 55000000.0}","{""segment"": {""Commercial Banking"": 95000000.0, ""Investment Advisors"": 0.0, ""Consumer and Small Business Banking"": 55000000.0}}"
fa653eeac8084da6a0e1a9ccbbf58c11,FITB,QUARTERLY,2024-06-30,2620000000.0000,"{""Commercial Banking"": 132000000.0, ""Wealth And Asset Management"": 0.0, ""Consumer and Small Business Banking"": 22000000.0}","{""segment"": {""Commercial Banking"": 132000000.0, ""Wealth And Asset Management"": 0.0, ""Consumer and Small Business Banking"": 22000000.0}}"
6dec2c8a345040d1b8d87d35e366b34c,FITB,QUARTERLY,2024-09-30,2669000000.0000,"{""Commercial Banking"": 131000000.0, ""Wealth And Asset Management"": 0.0, ""Consumer and Small Business Banking"": 22000000.0}","{""segment"": {""Commercial Banking"": 131000000.0, ""Wealth And Asset Management"": 0.0, ""Consumer and Small Business Banking"": 22000000.0}}"
c8c2058c87d8496286c330cf94028ad0,FITB,QUARTERLY,2025-06-30,2484000000.0000,"{""Commercial Banking"": 132000000.0, ""Wealth And Asset Management"": 0.0, ""Consumer and Small Business Banking"": 22000000.0}","{""segment"": {""Commercial Banking"": 132000000.0, ""Wealth And Asset Management"": 0.0, ""Consumer and Small Business Banking"": 22000000.0}}"
25498d8440e04850941f9c542ac3c5b9,FITB,QUARTERLY,2026-06-30,3372000000.0000,"{""Commercial Banking"": 220000000.0, ""Wealth And Asset Management"": 2000000.0, ""Consumer and Small Business Banking"": 37000000.0}","{""segment"": {""Commercial Banking"": 220000000.0, ""Wealth And Asset Management"": 2000000.0, ""Consumer and Small Business Banking"": 37000000.0}}"
9256e44e0c8a48f99b03bc6f0ce27683,HUM,QUARTERLY,2020-09-30,20075000000.0000,"{""Retail"": 4000000.0, ""Group and Specialty"": 189000000.0, ""Healthcare Services"": 264000000.0}","{""segment"": {""Retail"": 4000000.0, ""Group and Specialty"": 189000000.0, ""Healthcare Services"": 264000000.0}}"
ab12b5af7e04477f99ef46d24d31ce2f,HUM,QUARTERLY,2021-09-30,20697000000.0000,"{""Retail"": 0.0, ""Group and Specialty"": 198000000.0, ""Healthcare Services"": 647000000.0}","{""segment"": {""Retail"": 0.0, ""Group and Specialty"": 198000000.0, ""Healthcare Services"": 647000000.0}}"
26e61662182240fb9df7eb5208ca17b2,HUM,QUARTERLY,2022-06-30,23662000000.0000,"{""Insurance"": 206000000.0, ""CenterWell"": 1143000000.0}","{""segment"": {""Insurance"": 206000000.0, ""CenterWell"": 1143000000.0}}"
a4db08c3cfd844d1a74f33028cc1b109,IBKR,QUARTERLY,2022-09-30,790000000.0000,"{""Others"": 12000000.0, ""Commissions"": 320000000.0, ""Market Data Fees"": 19000000.0, ""Risk Exposure Fees"": 5000000.0, ""Payments For Order Flow"": 9000000.0}","{""product"": {""Others"": 12000000.0, ""Commissions"": 320000000.0, ""Market Data Fees"": 19000000.0, ""Risk Exposure Fees"": 5000000.0, ""Payments For Order Flow"": 9000000.0}, ""geography"": {""International"": 234000000.0, ""United States"": 556000000.0}}"
f20b1e4cd2a044dfb4c2a3765b0b1ea6,IBKR,ANNUAL,2018-12-31,1903000000.0000,"{""Others"": 32000000.0, ""Commissions"": 777000000.0, ""Market Data Fees"": 46000000.0, ""Risk Exposure Fees"": 26000000.0, ""Minimum Activity Fees"": 23000000.0, ""Payments For Order Flow"": 21000000.0}","{""product"": {""Others"": 32000000.0, ""Commissions"": 777000000.0, ""Market Data Fees"": 46000000.0, ""Risk Exposure Fees"": 26000000.0, ""Minimum Activity Fees"": 23000000.0, ""Payments For Order Flow"": 21000000.0}, ""geography"": {""International"": 402000000.0, ""United States"": 1501000000.0}}"
4d828c77d217491b8dce27cf5a16210a,IBKR,ANNUAL,2022-12-31,3067000000.0000,"{""Others"": 28000000.0, ""Commissions"": 1322000000.0, ""FDIC Sweep Fees"": 10000000.0, ""Market Data Fees"": 76000000.0, ""Risk Exposure Fees"": 33000000.0, ""Payments For Order Flow"": 37000000.0}","{""product"": {""Others"": 28000000.0, ""Commissions"": 1322000000.0, ""FDIC Sweep Fees"": 10000000.0, ""Market Data Fees"": 76000000.0, ""Risk Exposure Fees"": 33000000.0, ""Payments For Order Flow"": 37000000.0}, ""geography"": {""International"": 952000000.0, ""United States"": 2115000000.0}}"
6c48155699ed44b38627bbb2d1af3e21,IBKR,QUARTERLY,2023-09-30,1145000000.0000,"{""Others"": 9000000.0, ""Commissions"": 333000000.0, ""FDIC Sweep Fees"": 5000000.0, ""Market Data Fees"": 17000000.0, ""Risk Exposure Fees"": 13000000.0, ""Payments For Order Flow"": 8000000.0}","{""product"": {""Others"": 9000000.0, ""Commissions"": 333000000.0, ""FDIC Sweep Fees"": 5000000.0, ""Market Data Fees"": 17000000.0, ""Risk Exposure Fees"": 13000000.0, ""Payments For Order Flow"": 8000000.0}, ""geography"": {""International"": 341000000.0, ""United States"": 804000000.0}}"
3c9de3e24fe044d392b09684360e6b4e,IBKR,QUARTERLY,2024-09-30,1365000000.0000,"{""Others"": 9000000.0, ""Commissions"": 435000000.0, ""FDIC Sweep Fees"": 7000000.0, ""Market Data Fees"": 18000000.0, ""Risk Exposure Fees"": 26000000.0, ""Payments For Order Flow"": 12000000.0}","{""product"": {""Others"": 9000000.0, ""Commissions"": 435000000.0, ""FDIC Sweep Fees"": 7000000.0, ""Market Data Fees"": 18000000.0, ""Risk Exposure Fees"": 26000000.0, ""Payments For Order Flow"": 12000000.0}, ""geography"": {""International"": 402000000.0, ""United States"": 963000000.0}}"
456ec0686fe04c388f34447e3a6e5367,FITB,QUARTERLY,2017-09-30,1152000000.0000,"{""Branch Banking"": 67000000.0, ""Consumer Lending"": 0.0, ""Commercial Banking"": 71000000.0, ""Investment Advisors"": 0.0}","{""segment"": {""Branch Banking"": 67000000.0, ""Consumer Lending"": 0.0, ""Commercial Banking"": 71000000.0, ""Investment Advisors"": 0.0}}"
7ae1f0b335f840d085e9f4897fcaf238,FITB,QUARTERLY,2021-09-30,1292000000.0000,"{""Commercial Banking"": 96000000.0, ""Wealth And Asset Management"": 0.0, ""Consumer and Small Business Banking"": 56000000.0}","{""segment"": {""Commercial Banking"": 96000000.0, ""Wealth And Asset Management"": 0.0, ""Consumer and Small Business Banking"": 56000000.0}}"
0feed7e286f1476180767fb096819084,DVN,QUARTERLY,2020-03-31,1367000000.0000,"{""Gas"": 92000000.0, ""NGL"": 137000000.0, ""Oil"": 329000000.0}","{""product"": {""Gas"": 92000000.0, ""NGL"": 137000000.0, ""Oil"": 329000000.0}}"
644d63b180574d78b2bb3e7ee32be545,FITB,ANNUAL,2021-12-31,5211000000.0000,"{""Commercial Banking"": 385000000.0, ""Wealth And Asset Management"": 1000000.0, ""Consumer and Small Business Banking"": 214000000.0}","{""segment"": {""Commercial Banking"": 385000000.0, ""Wealth And Asset Management"": 1000000.0, ""Consumer and Small Business Banking"": 214000000.0}}"
e43c2eba07d1464ba989790fcc62c588,FITB,QUARTERLY,2022-03-31,1289000000.0000,"{""Commercial Banking"": 100000000.0, ""Wealth And Asset Management"": 0.0, ""Consumer and Small Business Banking"": 53000000.0}","{""segment"": {""Commercial Banking"": 100000000.0, ""Wealth And Asset Management"": 0.0, ""Consumer and Small Business Banking"": 53000000.0}}"
5930728f5f22407cb98170228c7560e6,FITB,QUARTERLY,2022-06-30,1464000000.0000,"{""Commercial Banking"": 97000000.0, ""Wealth And Asset Management"": 0.0, ""Consumer and Small Business Banking"": 57000000.0}","{""segment"": {""Commercial Banking"": 97000000.0, ""Wealth And Asset Management"": 0.0, ""Consumer and Small Business Banking"": 57000000.0}}"
7c1f4c897e1a4591a43ebb28be2f79bc,FITB,ANNUAL,2023-12-31,9760000000.0000,"{""Commercial Banking"": 464000000.0, ""Wealth And Asset Management"": 1000000.0, ""Consumer and Small Business Banking"": 94000000.0}","{""segment"": {""Commercial Banking"": 464000000.0, ""Wealth And Asset Management"": 1000000.0, ""Consumer and Small Business Banking"": 94000000.0}}"
0029a0777c8c4c1bb99d5977642d1550,FITB,QUARTERLY,2024-03-31,2608000000.0000,"{""Commercial Banking"": 125000000.0, ""Wealth And Asset Management"": 0.0, ""Consumer and Small Business Banking"": 20000000.0}","{""segment"": {""Commercial Banking"": 125000000.0, ""Wealth And Asset Management"": 0.0, ""Consumer and Small Business Banking"": 20000000.0}}"
cfda8de1ea7540f7b82ffd25c8e3513d,FITB,QUARTERLY,2025-03-31,2432000000.0000,"{""Commercial Banking"": 133000000.0, ""Wealth And Asset Management"": 0.0, ""Consumer and Small Business Banking"": 20000000.0}","{""segment"": {""Commercial Banking"": 133000000.0, ""Wealth And Asset Management"": 0.0, ""Consumer and Small Business Banking"": 20000000.0}}"
a57f7c671e6e46e1ab4e25c7a3b198ee,DVN,ANNUAL,2019-12-31,6674000000.0000,"{""Gas"": 645000000.0, ""NGL"": 686000000.0, ""Oil"": 1534000000.0}","{""product"": {""Gas"": 645000000.0, ""NGL"": 686000000.0, ""Oil"": 1534000000.0}}"
a3f48a2c69d544e0ac8758365cd9066c,HBAN,QUARTERLY,2018-03-31,914000000.0000,"{""RBPCG"": 51000000.0, ""Vehicle Finance"": 2000000.0, ""Commercial Banking"": 20000000.0, ""Consumer & Business Banking"": 140000000.0}","{""product"": {""Other income"": 14000000.0, ""Insurance income"": 21000000.0, ""Card and payment processing income"": 49000000.0, ""Service charges on deposit accounts"": 86000000.0, ""Trust and investment management services"": 44000000.0}, ""segment"": {""RBPCG"": 51000000.0, ""Vehicle Finance"": 2000000.0, ""Commercial Banking"": 20000000.0, ""Consumer & Business Banking"": 140000000.0}}"
854cbf97827f4c809e09617cf29b6c88,KEY,ANNUAL,2018-12-31,6455000000.0000,"{""Key Community Bank"": 763000000.0, ""Key Corporate Bank"": 553000000.0}","{""product"": {""Cards And Payments"": 263000000.0, ""Other noninterest income"": 18000000.0, ""Trust And Investment Services"": 426000000.0, ""Service charges on deposit accounts"": 349000000.0, ""Investment Banking And Debt Placement"": 260000000.0}, ""segment"": {""Key Community Bank"": 763000000.0, ""Key Corporate Bank"": 553000000.0}}"
8ef68e939be0426f8ef04f34aa5e98b6,KEY,QUARTERLY,2018-03-31,1553000000.0000,"{""Community Banking"": 199000000.0, ""Key Corporate Bank"": 121000000.0}","{""product"": {""Cards And Payments"": 60000000.0, ""Other noninterest income"": 5000000.0, ""Trust And Investment Services"": 119000000.0, ""Service charges on deposit accounts"": 89000000.0, ""Investment Banking And Debt Placement"": 47000000.0}, ""segment"": {""Community Banking"": 199000000.0, ""Key Corporate Bank"": 121000000.0}}"
a4fbddd84c9a4f53bf5a17c0b249990c,KEY,QUARTERLY,2018-09-30,1602000000.0000,"{""Consumer Bank"": 192000000.0, ""Commercial Bank"": 142000000.0}","{""product"": {""Other noninterest income"": 6000000.0, ""Cards and payments income"": 67000000.0, ""Service charges on deposit accounts"": 85000000.0, ""Trust and investment services income"": 106000000.0, ""Investment banking and debt placement fees"": 70000000.0}, ""segment"": {""Consumer Bank"": 192000000.0, ""Commercial Bank"": 142000000.0}}"
2b4331cbdcde4114bbdb57d10bbd155c,KEY,QUARTERLY,2021-06-30,1773000000.0000,"{""Consumer Bank"": 202000000.0, ""Commercial Bank"": 234000000.0}","{""product"": {""Other noninterest income"": 2000000.0, ""Cards and payments income"": 111000000.0, ""Services charges on deposit accounts"": 82000000.0, ""Trust and investment services income"": 120000000.0, ""Investment banking and debt placement fees"": 121000000.0}, ""segment"": {""Consumer Bank"": 202000000.0, ""Commercial Bank"": 234000000.0}}"
70d0ad5dccac446a941d9c70d0012198,KEY,QUARTERLY,2021-09-30,1822000000.0000,"{""Consumer Bank"": 209000000.0, ""Commercial Bank"": 281000000.0}","{""product"": {""Other noninterest income"": 2000000.0, ""Cards and payments income"": 107000000.0, ""Services charges on deposit accounts"": 91000000.0, ""Trust and investment services income"": 121000000.0, ""Investment banking and debt placement fees"": 169000000.0}, ""segment"": {""Consumer Bank"": 209000000.0, ""Commercial Bank"": 281000000.0}}"
bd5e2027525f4aeeb3c0dc962fc4151c,KEY,QUARTERLY,2022-03-31,1696000000.0000,"{""Consumer Bank"": 205000000.0, ""Commercial Bank"": 199000000.0}","{""product"": {""Other noninterest income"": 2000000.0, ""Cards and payments income"": 78000000.0, ""Services charges on deposit accounts"": 91000000.0, ""Trust and investment services income"": 124000000.0, ""Investment banking and debt placement fees"": 109000000.0}, ""segment"": {""Consumer Bank"": 205000000.0, ""Commercial Bank"": 199000000.0}}"
35a3cf5586374bdd8dd070db363db9d3,KEY,QUARTERLY,2022-06-30,1792000000.0000,"{""Consumer Bank"": 209000000.0, ""Commercial Bank"": 192000000.0}","{""product"": {""Other noninterest income"": 3000000.0, ""Cards and payments income"": 83000000.0, ""Services charges on deposit accounts"": 96000000.0, ""Trust and investment services income"": 121000000.0, ""Investment banking and debt placement fees"": 98000000.0}, ""segment"": {""Consumer Bank"": 209000000.0, ""Commercial Bank"": 192000000.0}}"
d264cd8b9cb445bd853dcd8de652b863,KEY,QUARTERLY,2022-09-30,1886000000.0000,"{""Consumer Bank"": 200000000.0, ""Commercial Bank"": 177000000.0}","{""product"": {""Other noninterest income"": 3000000.0, ""Cards and payments income"": 62000000.0, ""Services charges on deposit accounts"": 92000000.0, ""Trust and investment services income"": 118000000.0, ""Investment banking and debt placement fees"": 102000000.0}, ""segment"": {""Consumer Bank"": 200000000.0, ""Commercial Bank"": 177000000.0}}"
54792313d9fc4a089d483552be121450,KEY,QUARTERLY,2024-09-30,2175000000.0000,"{""Consumer Bank"": 197000000.0, ""Commercial Bank"": 222000000.0}","{""product"": {""Other noninterest income"": 3000000.0, ""Cards and payments income"": 90000000.0, ""Services charges on deposit accounts"": 67000000.0, ""Trust and investment services income"": 131000000.0, ""Investment banking and debt placement fees"": 128000000.0}, ""segment"": {""Consumer Bank"": 197000000.0, ""Commercial Bank"": 222000000.0}}"
8ffba93fa96a4a49bfd3a00f5eb1e28e,KEY,ANNUAL,2024-12-31,4619000000.0000,"{""Consumer Bank"": 774000000.0, ""Commercial Bank"": 869000000.0}","{""product"": {""Other noninterest income"": 12000000.0, ""Cards and payments income"": 331000000.0, ""Services charges on deposit accounts"": 261000000.0, ""Trust and investment services income"": 518000000.0, ""Investment banking and debt placement fees"": 521000000.0}, ""segment"": {""Consumer Bank"": 774000000.0, ""Commercial Bank"": 869000000.0}}"
3f88112b736f45978144d70411a897ce,KEY,QUARTERLY,2025-03-31,1773000000.0000,"{""Consumer Bank"": 190000000.0, ""Commercial Bank"": 221000000.0}","{""product"": {""Other noninterest income"": 2000000.0, ""Cards and payments income"": 82000000.0, ""Services charges on deposit accounts"": 68000000.0, ""Trust and investment services income"": 132000000.0, ""Investment banking and debt placement fees"": 127000000.0}, ""segment"": {""Consumer Bank"": 190000000.0, ""Commercial Bank"": 221000000.0}}"
380c1231130e4abc933f639279c65c2e,KEY,QUARTERLY,2025-06-30,1840000000.0000,"{""Consumer Bank"": 199000000.0, ""Commercial Bank"": 226000000.0}","{""product"": {""Other noninterest income"": 2000000.0, ""Cards and payments income"": 84000000.0, ""Service charges on deposit accounts"": 73000000.0, ""Trust and investment services income"": 136000000.0, ""Investment banking and debt placement fees"": 130000000.0}, ""segment"": {""Consumer Bank"": 199000000.0, ""Commercial Bank"": 226000000.0}}"
d004b2b5a40446b08a4bbaec8e9be3bb,KEY,ANNUAL,2025-12-31,7513000000.0000,"{""Consumer Bank"": 810000000.0, ""Commercial Bank"": 939000000.0}","{""product"": {""Other noninterest income"": 8000000.0, ""Cards and payments income"": 337000000.0, ""Services charges on deposit accounts"": 295000000.0, ""Trust and investment services income"": 558000000.0, ""Investment banking and debt placement fees"": 551000000.0}, ""segment"": {""Consumer Bank"": 810000000.0, ""Commercial Bank"": 939000000.0}}"
e2ef6972cf78441a9afe48bdd81f69b8,KEY,QUARTERLY,2026-03-31,1953000000.0000,"{""Consumer Bank"": 206000000.0, ""Commercial Bank"": 256000000.0}","{""product"": {""Other noninterest income"": 3000000.0, ""Cards and payments income"": 82000000.0, ""Services charges on deposit accounts"": 77000000.0, ""Trust and investment services income"": 148000000.0, ""Investment banking and debt placement fees"": 152000000.0}, ""segment"": {""Consumer Bank"": 206000000.0, ""Commercial Bank"": 256000000.0}}"
6d8316be9faf4f7789394d027ca68717,KEY,QUARTERLY,2026-06-30,1964000000.0000,"{""Consumer Bank"": 215000000.0, ""Commercial Bank"": 234000000.0}","{""product"": {""Other noninterest income"": 3000000.0, ""Cards and payments income"": 92000000.0, ""Service charges on deposit accounts"": 77000000.0, ""Trust and investment services income"": 154000000.0, ""Investment banking and debt placement fees"": 123000000.0}, ""segment"": {""Consumer Bank"": 215000000.0, ""Commercial Bank"": 234000000.0}}"
f3a02dc89b14495b9d6a230ddaa7431b,KKR,QUARTERLY,2020-06-30,1331994000.0000,"{""Fee Credits"": -60872000.0, ""Incentive Fees"": 0.0, ""Consulting Fees"": 17195000.0, ""Management Fees"": 219736000.0, ""Monitoring Fees"": 26902000.0, ""Transaction Fees"": 161458000.0, ""Oil and Gas Revenue"": 1052000.0, ""Expense Reimbursement"": 28002000.0}","{""product"": {""Fee Credits"": -60872000.0, ""Incentive Fees"": 0.0, ""Consulting Fees"": 17195000.0, ""Management Fees"": 219736000.0, ""Monitoring Fees"": 26902000.0, ""Transaction Fees"": 161458000.0, ""Oil and Gas Revenue"": 1052000.0, ""Expense Reimbursement"": 28002000.0}}"
89f1dd01f12b47679f09e2fae356ca58,KKR,QUARTERLY,2020-09-30,1895238000.0000,"{""Fee Credits"": -89487000.0, ""Incentive Fees"": 63000.0, ""Consulting Fees"": 17428000.0, ""Management Fees"": 254467000.0, ""Monitoring Fees"": 28824000.0, ""Transaction Fees"": 300805000.0, ""Oil and Gas Revenue"": 6687000.0, ""Expense Reimbursement"": 44553000.0}","{""product"": {""Fee Credits"": -89487000.0, ""Incentive Fees"": 63000.0, ""Consulting Fees"": 17428000.0, ""Management Fees"": 254467000.0, ""Monitoring Fees"": 28824000.0, ""Transaction Fees"": 300805000.0, ""Oil and Gas Revenue"": 6687000.0, ""Expense Reimbursement"": 44553000.0}}"
e6e2777de1b247b091197d714b41c140,OKE,ANNUAL,2018-12-31,12593196000.0000,"{""Total Segments"": 593032000.0, ""Natural Gas Liquids"": 199018000.0, ""Natural Gas Pipelines"": 394014000.0, ""Natural Gas Gathering and Processing"": 0.0}","{""product"": {""Other"": 29091000.0, ""NGL and Condensate Sales"": 10301496000.0, ""Residue Natural Gas Sales"": 1091102000.0, ""Transportation and Storage Revenue"": 603437000.0, ""Gathering and Exchange Services Revenue"": 568070000.0}, ""segment"": {""Total Segments"": 593032000.0, ""Natural Gas Liquids"": 199018000.0, ""Natural Gas Pipelines"": 394014000.0, ""Natural Gas Gathering and Processing"": 0.0}}"
9deb814efb4747309cd626f2b9b3d1e7,KEY,QUARTERLY,2018-06-30,1647000000.0000,"{""Consumer Bank"": 198000000.0, ""Commercial Bank"": 144000000.0}","{""product"": {""Other noninterest income"": 5000000.0, ""Cards and payments income"": 69000000.0, ""Service charges on deposit accounts"": 90000000.0, ""Trust and investment services income"": 110000000.0, ""Investment banking and debt placement fees"": 68000000.0}, ""segment"": {""Consumer Bank"": 198000000.0, ""Commercial Bank"": 144000000.0}}"
691ab5376c2a4174bb1f84f31a0a4843,ECHO,QUARTERLY,2022-06-30,4698483000.0000,"{""Hughes"": 491841000.0, ""EchoStar Satellite Services segment"": 4850000.0}","{""product"": {""Total equipment revenue"": 84619000.0, ""Services and other revenue"": 414697000.0}, ""segment"": {""Hughes"": 491841000.0, ""EchoStar Satellite Services segment"": 4850000.0}, ""geography"": {""Other"": 51049000.0, ""North America"": 406173000.0, ""South and Central America"": 42094000.0}}"
4f3d004a6ddf40dd8abca6bf8c37f811,MET,QUARTERLY,2019-06-30,17497000000.0000,"{""Prepaid legal plans"": 86000000.0, ""Fee-based investment management"": 69000000.0, ""Administrative services-only contracts"": 53000000.0, ""Recordkeeping and administrative services"": 52000000.0, ""Other revenue from service contracts from customers"": 64000000.0}","{""product"": {""Prepaid legal plans"": 86000000.0, ""Fee-based investment management"": 69000000.0, ""Administrative services-only contracts"": 53000000.0, ""Recordkeeping and administrative services"": 52000000.0, ""Other revenue from service contracts from customers"": 64000000.0}}"
3bf391fb6be644db8128746e3fa2512c,MET,QUARTERLY,2019-09-30,18678000000.0000,"{""Prepaid legal plans"": 87000000.0, ""Fee-based investment management"": 67000000.0, ""Administrative services-only contracts"": 53000000.0, ""Recordkeeping and administrative services (1)"": 52000000.0, ""Other revenue from service contracts from customers"": 54000000.0}","{""product"": {""Prepaid legal plans"": 87000000.0, ""Fee-based investment management"": 67000000.0, ""Administrative services-only contracts"": 53000000.0, ""Recordkeeping and administrative services (1)"": 52000000.0, ""Other revenue from service contracts from customers"": 54000000.0}}"
4bc7ee110c03486098f20bcc3d9ee832,MET,ANNUAL,2019-12-31,69620000000.0000,"{""Prepaid legal plans"": 347000000.0, ""Fee-based investment management"": 286000000.0, ""Vision fee for service arrangements"": 0.0, ""Administrative services-only contracts"": 210000000.0, ""Recordkeeping and administrative services (2)"": 206000000.0, ""Other revenue from service contracts from customers"": 240000000.0}","{""product"": {""Prepaid legal plans"": 347000000.0, ""Fee-based investment management"": 286000000.0, ""Vision fee for service arrangements"": 0.0, ""Administrative services-only contracts"": 210000000.0, ""Recordkeeping and administrative services (2)"": 206000000.0, ""Other revenue from service contracts from customers"": 240000000.0}}"
e3d9a36f27f644519bdf0458b8a096a0,MET,QUARTERLY,2021-03-31,15562000000.0000,"{""Prepaid legal plans"": 109000000.0, ""Fee-based investment management"": 85000000.0, ""Vision fee for service arrangements"": 140000000.0, ""Administrative services-only contracts"": 61000000.0, ""Recordkeeping and administrative services (1)"": 53000000.0, ""Other revenue from service contracts from customers"": 67000000.0}","{""product"": {""Prepaid legal plans"": 109000000.0, ""Fee-based investment management"": 85000000.0, ""Vision fee for service arrangements"": 140000000.0, ""Administrative services-only contracts"": 61000000.0, ""Recordkeeping and administrative services (1)"": 53000000.0, ""Other revenue from service contracts from customers"": 67000000.0}}"
35254a387f1142fcb2d9565cbb378c22,MET,QUARTERLY,2020-03-31,18310000000.0000,"{""Prepaid legal plans"": 101000000.0, ""Fee-based investment management"": 79000000.0, ""Administrative services-only contracts"": 56000000.0, ""Vision fee for service arrangements (1)"": 0.0, ""Recordkeeping and administrative services (2)"": 49000000.0, ""Other revenue from service contracts from customers"": 60000000.0}","{""product"": {""Prepaid legal plans"": 101000000.0, ""Fee-based investment management"": 79000000.0, ""Administrative services-only contracts"": 56000000.0, ""Vision fee for service arrangements (1)"": 0.0, ""Recordkeeping and administrative services (2)"": 49000000.0, ""Other revenue from service contracts from customers"": 60000000.0}}"
fc15d589740544059e1819025c1cba4e,MET,QUARTERLY,2020-06-30,14099000000.0000,"{""Prepaid legal plans"": 99000000.0, ""Fee-based investment management"": 71000000.0, ""Administrative services-only contracts"": 54000000.0, ""Vision fee for service arrangements (1)"": 0.0, ""Recordkeeping and administrative services (2)"": 46000000.0, ""Other revenue from service contracts from customers"": 54000000.0}","{""product"": {""Prepaid legal plans"": 99000000.0, ""Fee-based investment management"": 71000000.0, ""Administrative services-only contracts"": 54000000.0, ""Vision fee for service arrangements (1)"": 0.0, ""Recordkeeping and administrative services (2)"": 46000000.0, ""Other revenue from service contracts from customers"": 54000000.0}, ""segment"": {""Asia"": 2785000000.0, ""EMEA"": 723000000.0, ""U.S."": 7117000000.0, ""Latin America"": 997000000.0, ""MetLife Holdings"": 2189000000.0, ""Corporate & Other"": 34000000.0}}"
0b7bdbe56d5e4763a487f113be347acf,MET,QUARTERLY,2021-06-30,18524000000.0000,"{""Prepaid legal plans"": 108000000.0, ""Fee-based investment management"": 86000000.0, ""Vision fee for service arrangements"": 135000000.0, ""Administrative services-only contracts"": 58000000.0, ""Recordkeeping and administrative services (1)"": 53000000.0, ""Other revenue from service contracts from customers"": 74000000.0}","{""product"": {""Prepaid legal plans"": 108000000.0, ""Fee-based investment management"": 86000000.0, ""Vision fee for service arrangements"": 135000000.0, ""Administrative services-only contracts"": 58000000.0, ""Recordkeeping and administrative services (1)"": 53000000.0, ""Other revenue from service contracts from customers"": 74000000.0}}"
72a734db7c9b46a1ba9eb6199768ef6d,MET,QUARTERLY,2021-09-30,16905000000.0000,"{""Prepaid legal plans"": 107000000.0, ""Fee-based investment management"": 95000000.0, ""Vision fee for service arrangements"": 135000000.0, ""Administrative services-only contracts"": 56000000.0, ""Recordkeeping and administrative services (1)"": 54000000.0, ""Other revenue from service contracts from customers"": 69000000.0}","{""product"": {""Prepaid legal plans"": 107000000.0, ""Fee-based investment management"": 95000000.0, ""Vision fee for service arrangements"": 135000000.0, ""Administrative services-only contracts"": 56000000.0, ""Recordkeeping and administrative services (1)"": 54000000.0, ""Other revenue from service contracts from customers"": 69000000.0}, ""segment"": {""Asia"": 3442000000.0, ""EMEA"": 716000000.0, ""U.S."": 8506000000.0, ""Latin America"": 1294000000.0, ""MetLife Holdings"": 2912000000.0, ""Corporate & Other"": 217000000.0}}"
494c5f27a69a4abe809e0d073cd32685,MET,QUARTERLY,2022-03-31,15405000000.0000,"{""Prepaid legal plans"": 120000000.0, ""Fee-based investment management"": 102000000.0, ""Vision fee for service arrangements"": 154000000.0, ""Administrative services-only contracts"": 59000000.0, ""Recordkeeping and administrative services (1)"": 47000000.0, ""Other revenue from service contracts from customers"": 68000000.0}","{""product"": {""Prepaid legal plans"": 120000000.0, ""Fee-based investment management"": 102000000.0, ""Vision fee for service arrangements"": 154000000.0, ""Administrative services-only contracts"": 59000000.0, ""Recordkeeping and administrative services (1)"": 47000000.0, ""Other revenue from service contracts from customers"": 68000000.0}}"
0fe342cce9db41579b6ddf38db7715ef,MET,QUARTERLY,2022-06-30,15474000000.0000,"{""Prepaid legal plans"": 118000000.0, ""Fee-based investment management"": 100000000.0, ""Vision fee for service arrangements"": 138000000.0, ""Administrative services-only contracts"": 59000000.0, ""Recordkeeping and administrative services (1)"": 43000000.0, ""Other revenue from service contracts from customers"": 67000000.0}","{""product"": {""Prepaid legal plans"": 118000000.0, ""Fee-based investment management"": 100000000.0, ""Vision fee for service arrangements"": 138000000.0, ""Administrative services-only contracts"": 59000000.0, ""Recordkeeping and administrative services (1)"": 43000000.0, ""Other revenue from service contracts from customers"": 67000000.0}}"
c20b2eb3f1984dbc87f1263488ecf23f,MET,QUARTERLY,2023-03-31,15388000000.0000,"{""Prepaid legal plans"": 131000000.0, ""Fee-based investment management"": 100000000.0, ""Vision fee for service arrangements"": 159000000.0, ""Administrative services-only contracts"": 64000000.0, ""Recordkeeping and administrative services (1)"": 37000000.0, ""Other revenue from service contracts from customers"": 71000000.0}","{""product"": {""Prepaid legal plans"": 131000000.0, ""Fee-based investment management"": 100000000.0, ""Vision fee for service arrangements"": 159000000.0, ""Administrative services-only contracts"": 64000000.0, ""Recordkeeping and administrative services (1)"": 37000000.0, ""Other revenue from service contracts from customers"": 71000000.0}}"
