id,totalDebt
c662506182c7410494b534b5c24a6241,1149104000.0000
166167abcab84d899baf308c7b9e32dd,10663800000.0000
3eaa2eb07d7446b5854b189458fb7d93,10568500000.0000
e2b0a4437bcc4cfaa9d82d19f50cc8a7,10533800000.0000
5570c0d6513244e3bd143eb792395b55,8100000000.0000
a330953ba1c64426b2a950b7cf60b771,0.0000
0c62cb3e0f9d4e6a8c650751a98416de,0.0000
a47b45ba3dc740eeae45c963d37518be,6533000000.0000
7355bef8805a4854a57a32730f342e77,22248000000.0000
3b2d0030585443748c16f1a9abaa4cef,16306000000.0000
b07d92c850a34f2ea232e83e06784029,16019000000.0000
7b883ce50d5846ad97558a48e12c8530,15974000000.0000
bc6d5a2b17d14a95909034e76d8aac84,17895000000.0000
1fdf6c87d2bd4bd6994cb3052c98b898,4113744000.0000
413ea77cdd3e4a7e926395f7df831ce8,17911000000.0000
e7c7a15adf9f4413a358c93ee9cfdcc7,17898000000.0000
77c579b53f844ac2b7df3b5b3803441b,6449000000.0000
f426d878fd6d415694d5cbae5ba23958,364185000000.0000
01db70525bce4bec9105980c9e8efd94,6366000000.0000
0141e26238bd4702b4f1dfba573a471b,11924634000.0000
84a82a0634a64907a714d07abd2c1646,11864794000.0000
8ad043d1038e48debb26cdca549a2373,5803000000.0000
f08ae290fa6f485caf426ce54f6d84d3,1372143000.0000
aa8943cc7ba04fab90ec1b2d9c5bdd45,1293312000.0000
03df9054745e48ada72a020ec4c9e5d3,6447000000.0000
3c35719c0d25480c8a3b8310b33ee9ea,1105800000.0000
c0e7e76c1e2c47b3af44f04a552c260f,1450600000.0000
c86344c470ef40e3a3ce5abed6568e6b,1202800000.0000
158bfcb8f87441e69062835a6c0197fa,1202200000.0000
252a679e3e0a4557b7cb429f90c23868,1201300000.0000
217fe50b228a4f0caf7488b9e5fc65a1,1295740000.0000
092fa729b0c24225b1a64d01bd76249d,1202000000.0000
0b536dc8e28846f097ad07c3ea91c106,1201700000.0000
bd1abb67c03746f79b70c9cdcbdf3884,
eed79f52e192490989e675579a56b794,1022600000.0000
7588994376bb4cdd89628e01822645d1,1201000000.0000
ea6a641b125544b4ac47b820b5a3ee18,1202200000.0000
56c4b7772e344dd59f9ace078862cec4,8707300000.0000
f83dab1460a546a9b35e674e85e007e9,
96e85440cbc7400a9ccbebf74382bdbc,
458e17a13cf84e569f1f063071c4d58d,
7c40f85ee7c64993a6c880d6819feb4a,351858000000.0000
660733af501346a394767ef6b8961046,6645000000.0000
9b6f820c24874f7fb24e8ff929d3dbec,2954400000.0000
2cfd2dfc3ec642ebbecaf8dc2a461438,8151000000.0000
65f15a84ae3b4176843855469e6ce7e8,1302756000.0000
aef3ce921dd24c30b0016d4b39af70a3,1307019000.0000
ed50d1ea5b1b496fb59c03623eba5ff0,17944000000.0000
1d35e1b5c1e24eeea5160ad29fde9f41,235000000.0000
0dde76bb4c72441489fa069a111bc135,17951000000.0000
d3f5b679721948659616b5091fa9c9ff,18535000000.0000
c28c4337d6f84121b5219dc47b5cfab9,17896000000.0000
10ce27251aba481085aa6a09c57e204b,17975000000.0000
3f6928c91c0b499d986f6a4c579f4494,2907300000.0000
ee34b627ff2747a9a8b80e6f3f796160,17897000000.0000
91751ddf6f09402281089b1752d0265f,7076758000.0000
bad672aa2a614f128f3638c0dbadab48,7404313000.0000
e7822833455b4e52aca0117751c9cfdf,7102355000.0000
722cd1e8f4fd47e885ce62eb79e65530,465433000.0000
4cd5075c91d44d538b8ea0aed035e522,6864985000.0000
5ad62bb1ad754e028141af4455b50fa6,6851379000.0000
123852e78b4c4204aecb478300dce806,1303353000.0000
acdaa445576f4437a5307be66d49b70e,1305424000.0000
94cfd39163a34139ad9c71b8289dd854,1301430000.0000
c3c8042da17346e4a342f51bd19a39c9,3532437000.0000
44e3bcc59b354c33b7ad1b2f5df9b5d9,
b1deb47ed6c5478481d09d934b5b3fbd,7846000000.0000
91862a3affd542a1aeb3e669c211a1d6,575000000.0000
b3fd73dd012346278ec3b06da6fe4be9,7392000000.0000
73d6fa6ba2d049e89a0e545b41d80fab,7236000000.0000
2c8f829001b2499aad26a02abe7f00c8,19625439000.0000
fe257f93efee408db7a2e007c5587609,574739000.0000
5e2517e2821f4c43a1adf57073e6228a,7132900000.0000
639cf5bfeadf4e01aab0d8725cc6633c,7629814000.0000
b1eaefb58b7b444d90f2a224af3989d1,0.0000
d00c6276057c4c85b784d2e3a6eacefa,300000000.0000
d950f6b6b2984229ae22113a4923c6b0,574775000.0000
226c28ed1194410ab78965ed1b3ff230,574666000.0000
9717964eac5646afb5cc1df6eec4367f,574812000.0000
4926b1900296493cb6b72798805c4316,574702000.0000
7ec3b329985347f9abaea52bf3056ce1,574848000.0000
a3136bce4ed547cea7320f19cb698e11,574174000.0000
2d2ebc108bcc4ff18d9c890f101ab55e,574219000.0000
a1b7f835ad084a70a7b2ef1fac9c4ed0,574264000.0000
996f0cb9102d463098448ed1b37574bd,574309000.0000
31644d1c7b0e4c1da96ede48fb32a843,18521000000.0000
6067402d36bc4faeb92995a0f32533e8,5795000000.0000
2ba834e45aa54c02adc26b86b1c5effc,1303467000.0000
72f7fa776fd2497895dfd08c0039d64c,1299642000.0000
c60ad93f7a34478fbd09540ba12f6855,18550000000.0000
b7b36adf163640f89a44b8767a4a6f33,18554000000.0000
15e60f5d89774c2c9bb53d8db1aeb599,
4974a586f2ad4f75bc6bb31ae4dcc313,5794000000.0000
7defd29398ee4e1e8af0d898f9deff5b,5817000000.0000
eaf0fdd02b0d4053a7a4b8fcd1460331,10305200000.0000
bc8523c5413246b1a81e1b4f17094793,5798000000.0000
69eb819751e848d18948b4da7b1ba0ab,4124000000.0000
1cd5a268add44aa69bc3d9314e622a63,8705000000.0000
abca4308243446b79a68db5decd276b4,8712000000.0000
aef1b766de4b4d9ea81d8ee9ebb2df87,7957000000.0000
67c1626c43e1499ca960086b0a8b98d1,8026000000.0000
b4e11315792f4b398202abe055f090ca,7970000000.0000
444355cb16c641c7bf1f8facaea02a93,7976000000.0000
d9411b721d51403da1c049c1424244d8,11332000000.0000
f7416e2acb004e6fb8d2704b649a458f,1301229000.0000
53501c72de7d4e8cb91fa1c936da13fd,13647100000.0000
ffabce52d8bb4eec92858ce1decbc980,10737000000.0000
e0bf45b18fea4bf5baeb0ac7fc04d8be,23204000000.0000
3034464cd53f46f5861474bd10b6edc1,9418000000.0000
7deaf735bb4b400881763d0611e5cbba,9847000000.0000
9a3a04e4b81640b3b49194819519b92b,574490000.0000
62df1703156f4660979eaded616c8bbe,574580000.0000
469cb6d4866e48b98a4deb26b0c2817e,574625000.0000
65d44db83eed4bcb880240e9427619f8,2105142000.0000
0a103dfc445c48c7958f1ef63063af1f,574354000.0000
7d257a554c2b469ca3b9f159d824e38b,574535000.0000
c2d2a4ed02094a40932c7ea454cbc4c6,1904000000.0000
dd6a1f1df2c84f0dacd09cc4a40e1fb0,1982424000.0000
00048877d1bc48e3a72223028b4d4e9b,11934546000.0000
a75f36024bcf44caa1393e01378970fc,1279000000.0000
365285da83504b2b84397f031cf0fbb2,10541734000.0000
dcf3d27db6a1474f820345213d970cbd,1859096000.0000
f8de73e0f15a4cbfb98308070b495eb8,1735609000.0000
2765e9c2beea4880b1344c693f3ad4a4,1674194000.0000
51817d5f4c2c4ceeb862067742057ca9,1612700000.0000
c11119bb84a84503aecf6d61064e9f29,1551134000.0000
525472d2d3fc4b71b66b86c6cc2f002e,1296842000.0000
b1aaf68aaf024a34b6648de193c183af,1295954000.0000
98bcdd2e45c8440d817904ac15c941ab,2195000000.0000
de3a6394bffa413a863d46b957d12b63,1720000000.0000
53358618b1f640e1a450f3d8fcfa79d2,1489488000.0000
f7d879b4f2ba48a782bf61be59b5044e,1427770000.0000
6908ce73067349b49aad597c8df0052a,1261738000.0000
09808602d9924327b94a2d427d38e208,1241495000.0000
3050c67f8d844028a657999737e11bd7,1365973000.0000
27218d03da2247acb0b1227375efe308,1445153000.0000
871a047fc97d4a19bc2779f536a023a7,1359103000.0000
c762fdece8c74bd3a71afb9059a0491f,1472162000.0000
5398a68110644ec9b54fce786c1bc2e6,3676000000.0000
e931743f49a94d89b4453463583f9d90,6433800000.0000
1fca0704bdee4a1b92ca46838d524863,18165000000.0000
43f0dc54194a4251acf72bd392740494,18158000000.0000
05d08779d7f247efbaef0e52d85f7a85,17162000000.0000
a600157e1de34c83a2464f1e4f696cbd,2866200000.0000
aa7705b8fe534ecea3f513cc487c6bbd,2550000000.0000
7a31cc43aebd42a4a0ff8221d45c266d,6348000000.0000
d57d71ff2ebc4dc6a9679ea0d6b82b3b,6834400000.0000
046e4ada1bf1428388f4db699d57ecca,1430197000.0000
b024c0ddad0f4d4582a4e2d93628c3e1,1368260000.0000
0e20443d6479452c99d7311b62df34c8,3184024000.0000
e7a76be9d69a4ba59a0d058ec5244220,1368738000.0000
46d94961328e4de4a44f4c4f1b82ced9,2535309000.0000
8f71f8e031e44ace8e025a7e8631df8c,2486600000.0000
adb8ac8d36c5422ab288b8dd802167b8,1147951000.0000
aa7eb682932b4b41958f1075a8afe6c9,1148061000.0000
1479408a6283421e96e47ab5b5f473b1,1544422000.0000
e84d8aa3da8247af83fce973dc557851,2550000000.0000
dd07512a856c4ae2812fa30aebdfd9b6,2500000000.0000
f30c9ddec2134f5c9896c80fa45a8867,1148172000.0000
9302175cf4e74a0eb24b380902e16dba,1369216000.0000
71abccceb378493da351c58e303a2706,1389701000.0000
279864bf71c9462b9fefd27ad3b12f89,10741000000.0000
dc51e762ce19480db58e58fb93a19ccd,1445610000.0000
a5bec1d3aa234b8195edfee3f09911a5,1576068000.0000
c9a28b569e474d8fb68fb8cc0f1fea1f,20122000000.0000
07812670452a4ae0bea1dc68cfc5a75b,10734900000.0000
3e0e61b70be141cea021822705ddf178,1613618000.0000
8490f04fb4834f85a5c99c236ca4faf9,1494626000.0000
df27e5f4ccd5468796950ac20619607f,10338800000.0000
e69225bb66d7449faab6ef1ce57b6c61,1366506000.0000
0d7d630cdebf4e59931f79637eea6665,10139700000.0000
1b0ec7453d6a485d8649ba7b10e6a838,18726000000.0000
46f6efd7a3814d0b83ccdc350be5f5ff,9888400000.0000
dd3913b91fd245c4bed1de20e06e81d2,
eeb236e0d58f44dc9042408836649750,
ec859997901d49b3884270f9f0df4890,10133000000.0000
ae838471679f42d99e5bb6c9c5ab0d5c,10046300000.0000
5ad50b3ae6744ee69d2227d5386d7eb6,10635000000.0000
d26918be276742cbbd17be8673b67dc2,200000000.0000
d5760705e0e0400eac7d7690eb273720,9559000000.0000
5e77548459fe46e8ae37c30ea1d08c83,9812000000.0000
67a3d3c5a54f4a4cbe41e183e20d7fff,24904000000.0000
6012b7a90f7544c98e35c1b1a70cb7ef,9836000000.0000
04aa0557c95548e9bf8965848f840123,9888400000.0000
62b3a74702584d43850cbdd234af3367,18691000000.0000
7bdd3965fd1f4ab8b724380ff893437c,
c8c7b9076bb54b37ac9b987bcd903a88,9880000000.0000
8d140ddadb0749989353f05dd52a0097,9873000000.0000
aa100206f0b44d64a347434f1cf23085,1200200000.0000
504baffe2565433f9445953970cb138d,
3d25871b75444727955331734f96ba92,9146000000.0000
d9d1b777beb6449cb4c8dc71255fe8a1,947445000.0000
e47067942d734b7f920d7eb1b49053e2,1483804000.0000
50859b2de34349519e2c339f7c52c8c9,1199200000.0000
dc06a4c0c70f498580940754df01afc2,1532303000.0000
c82f479ecd4b43299b662b17520c2e32,11145000000.0000
2b9d53ff7aca4c40abe1ae9cee0b9d6f,9867900000.0000
4810fd2caf714cb79e067c79b4461aab,10569000000.0000
d17af4266a76405c89a5787f14d28c9f,22482000000.0000
ff0880262bb94ad8877580120baab26d,19918000000.0000
d224e9786bf243848047e95181b45e3e,20135000000.0000
acc7060654564070820e680a6826008c,
2e651632701d424f9e13da6f85122cc4,19899000000.0000
05ccf1b6c3d74709b87b60845ff87c53,1477702000.0000
ebc0a9b3477347399e47aae25349a799,
1b5845e5fbb3421084f82ce0a995c0c7,11880000000.0000
c064c0b5faf64b7da9f0e74329df3d97,13733000000.0000
ff19b29cec26469784a6324145509319,7628000000.0000
30e9511487914251a7a8c2957d36cc3e,18662965000.0000
6af4711a0f3d45be960965b725478719,11807000000.0000
1191775c4e7e453da6d550f376217132,12612000000.0000
53399c85c46446ba83f39f5ee01b0628,12634000000.0000
b5a6152645214807b4c46d9cea6de395,
ea8903c8b0024f379143000726db6dff,1200100000.0000
8269e7e051b14f27bf553f4982454a77,
a9fef88725d1479a8188da505ce3c8e0,1200800000.0000
5d4d8559d31b4217a2c55f39cd936442,1199600000.0000
06f25bc911bd4cc48495844cc1439c56,2016000000.0000
c8ff709879184ba49b4bf7c42216905b,4706000000.0000
55bc03da64324349ad150a2a0a74c72a,14144400000.0000
63e8c6e6ffb64376bced7c99abc87afc,
e8dd118960864a959fcd85b34d63784b,13733000000.0000
fc67911e6cba43eba9cf27b64839bd60,1579466000.0000
36705b4f6e9d4b74b10a8667f776d674,1719360000.0000
bc1d9babd4d7453f987d3674905160e4,410119000.0000
24c251dab7ad4a0eb6c8616c1e8654e2,9926600000.0000
03ae259738574c0bab7dad4872e2e5df,1208400000.0000
cc3a62d026fb42999b3e1d44f597ada3,1109300000.0000
3873a29ac7324563bb594f99e206be7f,991000000.0000
8fb4aa72b06b4e1c9ac5eededaf05428,1050000000.0000
30015e18984445f9bb535425bbb4fa7b,11870000000.0000
512e9c44f87a43c397179b396c74f458,13228000000.0000
881102048cec45d9aed7a5ec6b02cec6,13238000000.0000
b8ec2198953f4ccd87f0c1da9b9a815f,12297000000.0000
48fa770868714ac794aa02d6c69642cc,10883000000.0000
b647bca2c04e413b82c5d8dbcfd7a8e2,10883000000.0000
2d556ea067054ab9a0abc406c04c058d,1010200000.0000
ae722e8c9c6b4819a5e5af7288610148,1186800000.0000
cca70c357c8140ea904bd10641f71522,1132300000.0000
c564c8ad1499435c95aed66983e5bf89,1091500000.0000
534c380753cd441ba0ff3243b1234362,
80238ce5261a4f88964d1ff69873b327,2520000000.0000
081f8d47b1ff4af3bd9341bd6bff4e1d,1089200000.0000
4cbbd829388c4d0094897291d52bec59,6677339000.0000
47a19332c61444ac96e95cfff56885e1,1050000000.0000
5faaaef3d38c45f0a571c32c731f3338,28676899000.0000
5b985d70bad5471c85a636d05beab30e,1601854000.0000
f155c1347ceb427baf61fdfaa1eddb57,12102000000.0000
e47a86acd9d243dd9e90f745fb30131d,12116000000.0000
bbaab57ac3404361870b4aebc35d44da,13274000000.0000
46fc0512739540d4a733795bed1ca452,14449000000.0000
9c811f04679648b6bbf9cb8718c3ffa0,10686300000.0000
42249e399ac4466f8f6e7b6f67db4bc0,
dcf439f2b75642b78cc2cab449ce7de5,3066600000.0000
f2016cc55d2740c48437a06a414b154a,12995000000.0000
446534a0eedf4565a46d5f9b12633f79,17175000000.0000
c9c7069655f2448c9dc021d6053d8bc4,4616000000.0000
73f74d8fb27c4f1693f2e2f2e0bd57a3,17179000000.0000
60384100095849d8801c85b5c2e0c4df,16644000000.0000
2cfb445ef3cb4906bfc48ccfb0d5ecb3,13645263000.0000
b54b5d3d54174146836fe25b063fd205,13979393000.0000
40a01d095bbc4b6b974f7cae3d2a0799,13893415000.0000
b72505422d504e71826ca29e683305b6,14594000000.0000
64fb919cd2da4592aee30835cb929194,7210000000.0000
6026a3bf8b3e417aba5ae77710bd46a2,16179000000.0000
5e811e081a714955a0f2dc8b5ae689d1,16651000000.0000
a865228b44f04207962cc50903b35e73,16660000000.0000
6f98c29d455e454ea2c26dbe6a4d330d,16464000000.0000
19b698b220a94572a75f9f77d99d950b,
c6b8f0806496483a8b03332fce321557,8968000000.0000
e9d956ee37d4437c8ec4506ff18b001c,8752000000.0000
6805c497e9324ed387604d73ee13d35e,1988000000.0000
e7d3a80e6d214637b29b1981cd4914b2,
ee4c8137636241908d7a5eb4d597e329,
f6d43b121fe741b39a47d8586894acd1,
0a044ae71b76437ca921374db7bb7fff,11430000000.0000
7e7fbc9b53224793bd1ab15008eed5e3,124719000000.0000
55ee6041a93f4b19aea802b9196e125a,1466797000.0000
49b193331e3347029a3c0b4c71c46a4e,1302838000.0000
0a6d1c17f20d4e29b78eaa9aefbc4efe,1145337000.0000
1d8301529cc042edb7c709310b38fb2e,16480000000.0000
33a591505e2843d6b4dbbaf9bd7ca55b,10534700000.0000
29cf72b27d5547658d24881c6d0b232f,
f9422ccf15e74714a69ae666f4f6585f,2857500000.0000
5284a084dcda4c1880060020d84f3c0f,2391000000.0000
ba85ca63d26d43568b18b37ec9c5a1e9,23409000000.0000
af1d8aad5e694d23a4374e86f197f4d4,2857500000.0000
cd80d1453acc4459af3eb1409f094331,16492000000.0000
7dcbcd3073c849d9831f76ff80e78926,2555000000.0000
c33fbd241fce4518a045011983443c55,15967000000.0000
345ffee4d2cc4e4cb31ab31cdd842936,2875000000.0000
9e002d1e5e0144b0b64a4a2f6b3a7fe0,1073000000.0000
a515f6e2aba84fba87f2feddde44044a,1116100000.0000
fb2b044baf1f4b49bc51055cefade097,1179800000.0000
04fa4cb4b6cc40c483135f7e10166b7f,2496465000.0000
85d01dfd6f9b4ebbb97e2407a4af5817,1884000000.0000
38ff582e46ae4f3fa787dc8ba1d03fde,1993000000.0000
95a9496c0b7f464cb4cd094d093a0bed,1544422000.0000
39d52e989c2c4bf28ea894468a40b16b,3184024000.0000
ac36007147724e96b682bee41c561a46,2535309000.0000
486833ae4897454cb486ff1bf999a42a,2550000000.0000
64cecd6789f247d9be26ee3a3e78accc,13065000000.0000
e6224e427fee4ea6833b88fe86b52dc0,2550000000.0000
46ea7810b4ed45b29dba3b6a521b8703,1668000000.0000
9ac8080653b4460085d8a7c2e50c4c3d,2387000000.0000
76f9a7e877bd4922989424e149c75b74,2550000000.0000
4e2343da15934d93b1d7cae522dc5efa,8628000000.0000
3ac785ef1da34a8bbb1e4fdb0112a355,2115400000.0000
5199d02232584fa2bb672cae87eb7240,1029100000.0000
c89dc216e25c46209836e94905495d41,2866200000.0000
fe35225c67c545bd85a20bda6a4fae5a,12446000000.0000
9b1eb0eda230412da088ce11bcbc5d4d,13805000000.0000
ed7244b64c134c958c6add4a9189a736,14855000000.0000
62aba772c82741bca989b82a7500b9f5,2390000000.0000
f0dc8c32699b4d17b25d23c498c61060,2889000000.0000
7085db4865f84051b20425926ed7fbbd,2750000000.0000
1c2f7100458b48bf9ea3a328ef5c0efa,2388000000.0000
4e72b50689db4b9fa7b92c6694857bd0,15762000000.0000
1d71097c59124b43b1bf276ef87d60b7,13647100000.0000
4e626cec873741f8884bfda2c2e255e6,7162000000.0000
e07a21c30b5e472f84f0a859f17c8f4c,21357000000.0000
91d7e60cde76484c9fb4d5ee33c5c7d0,2750000000.0000
107ace4489dc429e9c0df42526ca85c7,2550000000.0000
682a2f44365741fb8921b8d350087370,2550000000.0000
5a1cf53535ae4158b1bda2079af28bfa,2550000000.0000
ea8356a6f80b4220ba167644b2351e57,2389000000.0000
327ee842f5a641cba3a048fd7c892414,4063414000.0000
f0f1e6625d404e81ad961fc96644ff80,2391000000.0000
2471a6e9c3934fffbe66b0cd63747d22,2392000000.0000
2ae6665c21224c4eaf29c71be098a07e,7207000000.0000
ce7c34d082044145ae1accf33ad4c4bd,7208000000.0000
36cfa87c6f1748819ecd018392cce41b,4569000000.0000
d74da49795f9429b81eb99dc204ed174,2393000000.0000
db6584c1464d427eb786dca1fec22c1d,1993000000.0000
ebad815848b845e79005950c0358b8ff,1994000000.0000
e0a69c5302c643a58076e0cb3d4783c1,2626000000.0000
5b1406f0909e4f979ab1a339294f7a37,2485000000.0000
e967739e4e9e4f4e9e232442796f885d,2607000000.0000
c5fb5a45af1c46c4883f4c74bb8974da,2550000000.0000
3fd1aaeaa9a549c7b1f2e0b5f2b11a3c,2550000000.0000
34faab63b42946159e6c1a28ee134d50,2486000000.0000
619fd3aaf9db49f7bfe3d36f6ab7621e,10298600000.0000
fa8a3a8d5f044db48517990f9ea92ac1,2467000000.0000
5583a4fb008445dc837e425df49002b3,2859000000.0000
fb444fc5c3214a5d89f2e31dfe2f74d1,2811200000.0000
6ee45322575d4f74b65f8c2d5a8961ab,3007200000.0000
dd280062339d40f5a988822573011181,2486000000.0000
45224ebc054f4f34a5cdf2e94e8e8d05,2487000000.0000
166c1923811549128b1a9741e511ee3c,15977000000.0000
6745782a9eee41309879ab07ed182962,7318000000.0000
faf3e146250d42dd8f515d6836567f5f,9170500000.0000
7e3fffa18ce4404a95624abba95b82f0,9014100000.0000
238c3a04b7e44c3db158d2a4e620a18e,22281000000.0000
df1c51d7854745f985268277b7cf055c,8752000000.0000
e73fca43837946bc99f3c09fba2c8daf,2935200000.0000
d71d48fb00fe4e74ab8dbc049f2a1368,5200800000.0000
b8ff7ef589eb442884d61cc8854b4541,9658500000.0000
8d6bf1b0354e4f978f5bb3032e245a98,13280000000.0000
978c7e0ae15f401d97f3895acc57c121,5040000000.0000
e1b74b5221bc41f69f35400d32868a90,
7986add633104f2c9b23e25f60afd92b,22367000000.0000
1e2e40bf40004666b0c1c9504842b419,17663700000.0000
f9fef05cdaba47a59540811fdaf4d7f2,2749000000.0000
b57e4565ae0a4ad2afe50f181f6a9a1d,7892900000.0000
545d3043ef5742d6a8a3bce00dadc883,8274840000.0000
53d9dde2027347afa0f888023a849692,4612900000.0000
a593f35f32f4426ab2751152c5892b42,1149800000.0000
f28fa8971bf54779943b51346bd4f494,
d0011a6f647b47bea4d4141db26fec8d,2023000000.0000
5d5170c27b8b43729580537b71813d9b,3010700000.0000
c99706988d374c47abb7a9fe8b04c09a,
4631cccffa684d8797e3f55468b7a051,
4b9014fcfc3544dc83b8012e90313ddb,
053def8a9aa84bc9a662dce19d8eb022,
2a6447cd7db24b1daa57575e2a1e5253,
78fdab84535b424890c9a2f0e76253a1,
3e51929d98754acc8c375bada3b7325a,
4b083301625f464cb10b613813f88ed8,2083800000.0000
0196a51d128d4d7cb110ed6c4bf27b7d,2736000000.0000
e7845e8ccb064c968d44827c92050d13,2795000000.0000
d9edb1749d32400ebc5321d4f497ed1d,2476000000.0000
51bb4257d4264482bfb5c53109946c39,7244000000.0000
b503d200c4ad4050b10dd24eafe8cc5d,8500000000.0000
179f57d35cce48d4bfb84cb2a40fc13d,8500000000.0000
ae2c0d571b7f409695380eca500ae59e,13735000000.0000
70d65a18e2584b07985a7c5b7adc44bc,
2aae80ec0b974e308883fe6fd2e0f84d,32876000000.0000
314efdaf4631408cbda7f8f539e91fd5,1572800000.0000
80d576dfe17b455eba790fd1c9051dc8,26365000000.0000
2f6eed7c0f1148d0bc58e2bba6faa07b,848000000.0000
dd024f28fea049b5bbe02699a9eece65,2094000000.0000
6bf201e58c5b45598aa76bd5f4dd5a14,7210000000.0000
1d9ad55dc18341dfbb62a3b604e7d268,13553000000.0000
8e32407a30554b228507a0715f77b966,14713000000.0000
43c6dccf8b3944198fa821e5188d54a3,21952000000.0000
1c15aa1361914a96bb201c1cf8881aa1,2800200000.0000
8e3dce97834346ec80bf6db433c84849,7210000000.0000
29972e833e004d6ebe39d929ee3c3260,2683000000.0000
c0973e1c8a1a448187e3345014bc78d1,2067712000.0000
85af1e7f2a15421eb726d94562422f37,16799000000.0000
4257a909210446a091635f17b7e4855a,17150000000.0000
f092ce7df94e437b88148b423244599d,17518000000.0000
d123312c73bc4f59a557ab36cff927c8,
732ab735a9a64fb9b6b7c9c9cbe44f29,20733000000.0000
a059f88c1a22448d817c2e45e4285e33,20182000000.0000
6e154a6190d7404d8497819df181f333,20453000000.0000
59801c34b3e7443280d99f3ddd279648,20135000000.0000
6ecf068c58314e3cafefbd63f2e4ec4f,19899000000.0000
199c8b4ce9db4b8c97bda4f1084f547f,4009800000.0000
6fc04750152646bfa8f7b9fadff8d2a1,6052300000.0000
ca30f2422bbb4d85918c7aeb51378f09,19664000000.0000
89166eb7f2484b8ca58214966473fd36,7180700000.0000
ed94690fe4c74c1b866606dcebed3d9b,1496777000.0000
c17e13a8d5c048ad98674f728446f603,6205000000.0000
43bb38e42a3945b7bc059b132e3784d8,111088000000.0000
4a977c70d2844a318bc9e9605ffab5eb,3975000000.0000
210e9e3e32254f5dbddaa52557d12a20,7033600000.0000
d6590582eec74e6a9f15e1054f629fc6,7180700000.0000
b7b1b081e03e4708a875954c5f52671a,9014100000.0000
28d4f381832a438fb57d528539ab592d,7766400000.0000
41911d1bdd2e496497c8dfb007625b90,7799600000.0000
a3dfd5d29542490a92ce00e4118772c1,7892900000.0000
f97d4392682c4576a16eb482acbe4af2,59422000000.0000
70aa7c3b1f2145fe8b17df540d06f1f3,8528000000.0000
ca9f09e67a4242a190e33c5d6f3d95c7,7749800000.0000
dc7e31de348c4f039566fb1970d9be69,2500000000.0000
a58f44e826ba482b9b862b68b8607ecc,8678300000.0000
82173240364240e48a1f17554e0c312f,2490000000.0000
187c992514e24e09a7cf4b6e6288fc2d,5200800000.0000
dfde934cc76b43208ba726496306acd7,6594300000.0000
5b69991e58a2434eabb9af41c6195c5a,1644590000.0000
5368a13944d24c4d97cb84515cce6838,20291000000.0000
5fc0427173e842a4ac3467f3430077c1,2486600000.0000
a526bcf0a2ff48e4989d8240c63fc8c9,4834200000.0000
64ea259b1e82433582f56e87069ef69c,9658500000.0000
b32b3339891c49e89c4f7466ae76f9d0,2959000000.0000
e3bd753e625b47ecabad2ba575a7f0c7,6778000000.0000
de08920962074ed9aed769ee70d92134,2074012000.0000
57485c12e78843878177fd3f187a1a92,4729500000.0000
0d693b57e4204851bc0be3b2f5b04bdb,2486600000.0000
d7f3585c78ef4f0683664b0976adf2aa,4628000000.0000
ff456d15f19a415db11fceeddc6b17b5,4609000000.0000
9f2c0b7e253f4297a63d424fa2c7b5b1,10931600000.0000
e0d15881e6b74598acfb3ceeef29fb61,21434682000.0000
cba219b840384200bc7b1f79fb43310d,1390600000.0000
6817f7b2c8834485b5a7aa174ce939a4,50000000.0000
b44e8b1ba9e044b5aa76ec18dbb51d57,10632800000.0000
9655aa8a9bce4951a1fad3c20700f9c4,1981400000.0000
0bea878d2c81438eb49e8c50a735a26f,21409000000.0000
2aeabb974fd14a7fafe20a55d2bf20a6,229800000.0000
7bcc324fbe664fdcb1b648bcd4fe06d1,1985900000.0000
3ae7cae154094943965f68711457f53b,2486600000.0000
5ff1010554bb488893b1f438e1eaa7ac,2486600000.0000
276844bf48b447fea866e5847b6ef0da,2486600000.0000
a8212057904243b5b9806a049596de38,2486600000.0000
c455970a71f4464e92766b8e4d5a693b,2728000000.0000
b6a876e4d89f454f80e985a4b8501271,1992000000.0000
fb4c9202880a4837b1837836a7f91a61,2436600000.0000
016d7061ed4c41c4852746b5485e9af1,2436600000.0000
81625b0da01a4ccaa6c87af8e2a02edc,19433000000.0000
58a7116f15b342d6a110c80a30052923,3387000000.0000
879e29b56f444f14a0e840500e1417be,2436600000.0000
b64bc2cc456a4dfc90661d9ba0e66321,2436600000.0000
fb10e3e0fcd4482d95cbcecb693babb3,20294000000.0000
d68c44f37d6244f4b2b6f15cd98ffc71,19530000000.0000
513eb7840fc2450cacd55b11314fede4,22831000000.0000
145278159df44223912132395356edf5,24969000000.0000
2addfd8afa0c4f0baaa0c5ef2d135d1d,742866000.0000
2cf6ff42feb24cb1ace6db0b0444e811,743238000.0000
fb3ead2d53534b73896cb497368ecca8,743610000.0000
ceca4a901b9047b983065248540255d6,873000000.0000
ec313632b2794e20aeb8d1993ed2d249,2175133000.0000
c0de194070774120b919d981eda1bb1b,196200000.0000
81402ea871b649748fabe655fac93aa6,915921000.0000
759591e89c564fe7ba6d70b00df9298f,2657573000.0000
04396375c1114770b84ab32d9a388275,2931672000.0000
03be931676794851b3915702d22f424a,16036000000.0000
7a95ab39e7f0431585b7fcdaf90535f2,
