id,minorityInterest
1e17d51933ca45f6878e8542bad727ba,
d58d9f252ecb424abac6e4655a6d67ad,
3db52baf76834cdd8da3db63871760e1,
e1d39c9a8b6a4e2e926723bba1830262,
0d8e2cc33e5e4c258cf3ee8d2324cf9c,
b293a1e73c554e68885cffebb2f0cb56,
d4a9f9ed1b2b421db1da026c731f49a3,17228000000.0000
711a2f9d097e4f5fa10f51ba9ca956f5,
460e97137d364a50a7ff713976f9c127,
382518204a5345d3b8e1c47820a72cb0,
4814f01525524ee29cc85e625e01602e,
730f3772bb104a57b490c36781ab5992,
d49509ddc25b4f238cdb500f2f704eef,
9bce0af7476c482a82537e33d923c8c1,
816fe3acb09c402fa963bae874014016,170000000.0000
655a1732d63d473f86fd76aad608ceaa,
21bf64642874462cadcb245ab8d67446,
0de61ad90b9f4eba8192541e8105c6ff,
eb10dae56fe64c6798533a842bcd0495,1978000000.0000
20d67c8fd3c148149ffdf53894eef623,16685000000.0000
1ad576ab55e04742a8cb1129ce79c67e,20313000000.0000
f4c81b070b3847da95671fea40ab682f,
6c2dcbc94acb4e0eb0d51c004faaa80e,
4478ed9dac144b279b6662d54fbcc49b,
0d005a5f03fb442287570fe5a612777d,
2c7a8e954145406a91f52e2c3251cc74,4184000000.0000
065b1690615740b0a1ec03b762b6b5f7,
45b0eb5b07294daea63caa4a29e61183,5131000000.0000
89cbb0beea214d8395199136d9c4ab3b,5029000000.0000
6a45ec5d9898460a8777170e3de5975d,183000000.0000
594ebee606f6401683aff3c22824c5e8,733000000.0000
604c0122c9614878aeb71194316ceb60,173000000.0000
2fbc2626640b48538c332fef3a4d67f5,200000000.0000
c1b41e9b3e7f4ef8abb5a48e068fc1c0,
77aab64dbce74a5db7e72604c9c8d0a4,
b11f602da65c4e7182e26d33bacf922a,
ea231ecb6cd9495d81ee0073f808f7e9,4124000000.0000
bd230d7367544b00a6d81d0930910bf0,
1568455cdd1e47e58271b472810e6db9,
7801c9dda3ca432eb515d18f177b06de,
5b599fc724944a7d905797f56c366d21,
f3281e30816a4061b1fd9fc899e532ab,
2ee3c224caa74623b8ea1990d00fe011,
4dc486361b5349a2af50512842a840bd,5052000000.0000
1b6ec6a6f3504fc0a3c501f3a4acc891,5956000000.0000
0af13b2668ad48d8ab47824f0ebf7efe,6124000000.0000
0b7bdbe56d5e4763a487f113be347acf,
c20b2eb3f1984dbc87f1263488ecf23f,
869f81077bf64f15ac059029ad37d4b5,214000000.0000
1080707584cb460cb793d06194b8afa0,227000000.0000
2e7712667e2f442eb1f026ac74ccc23b,
1db33de21f3e43d097626e69adc97d63,
92b5259ea87348b492c5e76274c7e222,
28271a87bbb1440ab4b057eff8547b0d,
1f6fd053e09c43528e3371f81324749a,
1e021b3ca0ad4905b7599a514f4a7672,63999000.0000
e523d5fb2470455f8a241809214d8416,
06c6035cb14e48d1a4b2ef3e0b7f245d,
e9ffe4d138104a52aac48f5789596903,
9226795161b542da955ab3b216813fd4,
6ac141fc5a4c465fbc55f34cce2e36a8,
a4382a9d842f48928f2c5c1402d7d97a,
1cb121f5307b4da59c14a3eb7ef0b11c,
de4a84661e5d45668abeea4d46d74ec1,
710044efe75c4fefbcdf64647c3c786b,46214000.0000
1536006faa7346c58b7934ea07486329,
0f9c8eeea8a349fd81363a1aca05f7be,
ea276931bf694c22b394054999e96e34,
a14dac4075fa4e5c97167c5d1503939f,
746599e480ef4ab2a12e1748cad6ba78,2228000000.0000
1de11f4bab2347d7a6dd558eae04b7e2,0.0000
e7a8f8af2a33448e9f5c27ba32c26106,2235000000.0000
b42b9fbb239348edb6639eebb94c9443,2264000000.0000
287214190cfc4df78c89a8e49bdc62c2,1218000000.0000
9fb747a7fe574a04b4b02abe84d6bfd4,
0fd241b7fc92403cb2c525ac6ad46592,
153f22cf9b2741f9985a06bec94d14a9,
66bc882abf3d483899d3e0f2bf9b545e,
5f439eb26fb5461ca91753d0a55fbee1,
84b2e543a5a042d0bef4820ecdb6448c,
8d93ef9c91064aa29f83bb566808d93c,6022000000.0000
b50fbc23574f467a9b1a32c8e22cb985,2228000000.0000
94df3acaa0d34c14a6895ec4886c9df0,684000000.0000
cb99d6365fa24043960ba90918977902,671000000.0000
33be165ae83c4ba7b7e0de6f3e5b7221,2039000000.0000
4350c8c662a74230bcaae74af682e8d5,2013000000.0000
e3d4bf45ed3e44b3b1dd6c03326dd853,
3771b49ff7a642e3b3edd2a53764dc30,704000000.0000
afef024b9d864454bbc7cce89f29ec80,218000000.0000
81a3f67e944c4f3981a0c8f6c2b660d3,186975000.0000
d38ed197c0064862a018b5a4baec0ee4,0.0000
c5402875b2174a4f9e9ce6fa6ccb533b,0.0000
b5fb9e65c3e149f1be862ba3c0f6924c,3357000000.0000
fbc6eb4d51004e269ed917b5def284d6,
b3f3d61532ee442a9e8dbd2d540d9412,
a105667e9f9948b9b2b0f6ef1c0146d8,
33bf253054734a3d9a6a5e245310f977,
e56f0ff6234f4f6db7b4f33a2c31105f,
d87ef9f358da463c9c1ae9337c761fec,
7c7ef21ae24d4fc3a20979a8e326746e,
d6e84ffe4a724af188f14da0193946cc,
4d0fdb8ab8da4898a5c942148b080493,
afdeb60b19fb4081941d2c7f5c5437d1,
92a604031baa418bba5ab07dca9e0718,250000000.0000
3e904dd0f34241dd97bf9fab035b7782,
828b85aa36ef4913add8c03647631519,179000000.0000
56747cdf447d4e59937810c87b9b8e54,
272adb19b6ff4489b8e9665f1d85e959,
b2735f793db143638ee8e35765ff5f38,
e75582ab226b4e06b5158c2c25f8b609,
eaaede54314f4cc3becaf35b4b4373df,
20474e04512b4331aa435599d758da98,
e7c87bfa88af4799b41235736128cc46,
c21d8ff864014c2c84f73d192afe8bcf,
4ac66901ba3e454296e95c1007f9a500,
c9a3d25e77b943de8cda6cfe75a62002,
77850bb15489499bb2660f5ec2c565bd,
d19c56d27b7a4462a0b145194ffad010,
aafe3426fd2942018a285a021f9f8c18,
5ed341e2763041e1b0c987fa61e0c9da,
a0c547bdcfb845d9bf3918f06f4120af,
7d79a0c8fd0e48f49451106e4f482e78,
43adb3652ad141b5821f8f7786c25320,
9d47705a229f4b0a8ebb9f8c2ba67902,
6e1cdd360813449880a6900198dea7fb,
9c3a0348bfac4b24b064357b9e63d16f,
702b8c9765184003beca5ddf6c9c4c3a,
e95fd15968c7482690a7c0e8d7646206,
e28faeeb6a2e4e1384a3979c59ca7025,
3eef027b67124fd3997dafcefbcc7865,
e8ce5af1b1404b158190114f6bf4f022,
5fb52384252c4959be0c9c54df88c827,
354d55812e274dae9392eb847ab9ad40,
25625c778e844df3a0458d2b8b1c740b,
ea2d150a9a0340a7aeb50cfd9681df5d,
541cb6aede69484893f668e800befef0,
7682a4a2646545bc9c6c09b13efd1c55,
8958bc42ab164a0983f1da0bc01a3420,
f31154eb8cd44dc9a89a0e5567c94145,
b01a1dd5613b4f779bd5bd8a6da7516f,
efc2e548f43f4b21ae8f68c9d95b14b7,
99d3dffc78c54911aa43588e5a46ab13,
100e20355c2b40eba5287a9c68f6217f,
718c1fd78c954fc3b7aa7da69c11155f,162000000.0000
6fadbbe47ca249f9b5f3638d1057382a,
df4571f9d1e6404cab27adf85d69e279,181000000.0000
0d0b19308494426cbe8a0305c1e5a1c5,204000000.0000
6f08ce48641e487ea91ef9a4c3c7c8f4,
8a739938ef134d5091fd6934899b4c82,
4438c425161a473fb706bbd856055f85,1898000000.0000
7d832fa2c86242b8a65db6f7abcc1797,
f2f57ffbe72b4e17acc6f729c3cb1031,232000000.0000
026303a6346c46f8b03e09b34e989da2,
55ea2ae4d0b744699570c7555532e4ed,
9471868090ad48edae0c9f09967ca2d8,
fd3507c6154047669902fea5cf7bcae5,
8a5c11fb164f4dfbaa819e76c2aa2916,
c3403d1324754ed9a77449789ee832fa,
c0dfffb4282148a2b978258555a72e1d,
cf1916a53187461489634bdc5570ff87,
10c748001d2f4a6d8072b5abc254340c,
0a7ac95ae58a49c895314fef3b70a7ec,2646000000.0000
88a3d517af804c17b5f25f3111c71949,1779000000.0000
3bc5f6ccfa634dea8e5641d1051ab023,
2214050b74ff46d49b8b544baccc839d,
9789656452e04be5b41457c4b84613a5,
8f41ec8ca6ff444cbe6bdb1cd663bb58,
b9c77f0b95b04aeaa6d8d11fd426526d,
0e4b228f0a28473383a8e4566b764811,
4fa8e7f4f2bb46bcb4470c1bf9779298,
e18c04e5e7664517b16e8ddc1442c869,1070000000.0000
5bc02f7ca70848a48ea0548a24ae9831,
5996febe8537494d84c845ba1136e820,
72d43e6eafc8495386b141f3893436f5,
224ddc86e7e6437dba84730c8347095a,
4d6fb2109e944acb99ecf1ee6cc06e86,
57fed76e3cfd47bdb389b650136d3c7d,
7935c22f79b84e1e894963d35d5b7796,
4a8aea34e99648aea2027a2ec901e513,
a4cb7a0547994807b1ecb53c7771ef30,
55c019cd09734ad2b87d037ccc441d88,
a592041be53648c3b8ace26f4a55175b,
d05fed3b23b744b48f5622173a142898,
109af57588b845c8a04e800366c88813,
b0da83e0159b446aa32eed9de28c2c1b,
2401126ee580490e9077d2c84b6762ee,
53125c35e8cb44a49d6bea7a33c804cc,208000000.0000
d3c874444d4b4afc8fb5fa233fada4a6,230000000.0000
e59a637253b04694b5b39a6f4d703105,
88a6ac6b36f0449bac4b22961d0d9f4a,
f2f1c009d1e6436887b8df73ab484d2c,
2f0ba03a777347c2b7660890d2229139,2146905000.0000
0312c55d5c3b4b96b31884305ea9ee21,
f6e7a65004144e81916a52a0708abefd,
24bd9291557c4e8fac172717f34819b2,
54b44ce620614b629d01ec3700747db8,
2f788391e93744b3993c4e3882a9ad17,248000000.0000
039ca5f0faf74226a3482cf689136d46,
cf4a52b3e06842c0bb66e581bc0284dc,
8ca9dd01e5004f46919bbb5fcbfd819d,
4745b2536f0c44fe897a9ded0a8bf6be,
bcd9884700704f47ab726cbf49c42fb5,234000000.0000
a85a3358a100432593d6012ee25364e4,
fa682c86477e4bcc88c68e7d529792a4,
0eab5634612a41d8a1ec1992e4f53f20,
0f596319b49c45caa781052694718aa8,
92359ba721d94fbab0f798da68c1a794,
84a277e024e44e5b825c4c1843643b3c,
3532c4845fa34662bb097f7bc0f0d25a,
0815cfa6841f44938ab5896647adafa5,
157c0b60d1ee4509a88e7b443c81a42f,
4f3d004a6ddf40dd8abca6bf8c37f811,
78d52d3088f748c3b199600975f7386f,
a5b278c49c5a4502868538b7f02af19a,
235b809202a44e75a4fc9b8d1e4cf790,
6dab753bea3243e09a45e2b387528842,
28c89903f37f45abadecfc154f84908d,0.0000
df5c0d3a7867401d9495422633fbc08c,
dbd1b7efc3c04bff9a0e29e0eebe8a5d,
71fdbd603b5c42e09d32df4c3ba48c50,246000000.0000
3f7ef8a70c0b487e9c2534694ebb6053,269000000.0000
c9910143974e437c9ee62b0fca1d200f,191000000.0000
109831f0e1144880b831731a2aa17bfa,201800000.0000
7d43935ec59242829a3d1b0b0823ec70,
ce60f1a53dbf4c56ab7d911c0f1a2d33,221900000.0000
8eb9955752794d2b813c074f4c5c942f,
621a7173c7a14727a5e129c51d59aaa7,
b7047d226bab48dea0492b7b8210e864,
a9a5346bfdf94db08bf7b7e11309fd7f,
412bc93e467248ee991b328bca2f98bc,224700000.0000
17028785d69b4409a5d997c2e06d0302,217000000.0000
9b8ebee44a8d4e19833f718eb01ce95a,191000000.0000
27753378a0934984bc4908a6cecf34aa,
06671154cf254ec0831786c762d21e56,
7f348e7b03764abb84dc242c84fad25a,
135dce6ce1e84887a5e0b2383ffa56ae,
981d0e11fed448e3b7e488f727408502,
3bafe8007bd44c9ead18a3436aee5ea7,
ef6e79b8da4a44a88b3b5f4b42272603,
a0c00a21697445fcb39eca239ac1c0da,
efec064299fd47e9bad60cb0a6b270f7,
cf68532d2fc34547a0dae5ac8ffb6668,
8d52280d35934e01afbba875e659174a,195000000.0000
f7aca1e7294e4baba7527268cfabb5cb,3781000000.0000
3e8c4fddc7fa4631beba59f3be2a409b,
15f48b33f98a44bda36cb83a330d0e8b,194000000.0000
1d2976df77f14536bb9baae0c3336854,
0f40ebb927ce461d8b3f8345c5cd7895,189000000.0000
201c3367b0df4f45bb93752bfaa68ded,
7c2f8a6619f14b25b4fcc75b19b35ab4,
9dc09b1684094bb6a57982bbf9aff112,
6c5572691a4841c08c833ecbd49e9bbb,
c7216abcce4b4b4e8c62c1220ae96a3b,
ed9a297a88d34216bd396024f96ff556,
635f8c41138548f1875033f552b334f3,
c17f358f89124f278c707838ab1a504e,
5b4af2d0bdc94b1d8c8eed279a749a2c,
add7014e5b0c4041a19c95a5d39ac4cb,
8a2e15838f3c4b44b14ed46a1559d67c,
46fc42667367481ca41fc558005d6752,
8dc38b112c0644fc878c8e42490441bd,
16169a5aa8884529a63dd0ad9e0ccce7,2199208000.0000
dfe7823bee33460480d19053c37d546e,
72c3b432dfc74bd8af59e96457421bf1,
af783ef635e44828bad5bb5e70bdc354,
b9b689d3088145b393e703eea1b38600,
fddfa7d5b8e748c192195ea7b71d9d07,
b1910fbf92ae46b7a1737966e3aead20,
3d01a60a144946339e4cc7b2384799f2,188000000.0000
2d91341229b2483399a1e09e9276e8cb,
18eb5c9beea84e57a512d8bac3a17d83,
081dab794b4b41b5be3ecc2ddcea9f6e,
7f7cb0ae8a9844f78a3f67d9bb8d6b82,
fdad77f3a0d14177b20699eb9f93b76f,
805e1b7ea90247848ed93915ac41feec,
7f39ae2fa4bc4c5098c8b19c9b00b0aa,
14042570496d4c64919d23606190c8f2,
0db2ce7c450e4d5b8561bf4371582a24,
413880c625664cb492bcd9c07d1157fd,
aa053b9280444fe48b306f830ee3b49b,
9975090004064f5faabda20dfebbc1c9,
047a3b4e31cd4863afcd0b80adbcf3b8,
02c3df6f8c8844e5870591c252ff07f9,
0cf4ffe43be54b2591d417936157d930,
db7b377827b44906bc8803bc55e088c3,
70d81f9bdea5433095153ff1863c845c,
96d2b9ed47b04c10a33a6568a56cd72e,
061f0c556cda4b0eb794858d855271e6,
76eca248bef24c1fa4f05ca8cd124d88,
a0a49097ba214d819595177ae7efb06a,
11a0cf381f4e402ab104ec104ec1e33d,
f1421e4a983a4708a363d961c4ec8f07,
2dbf0132b21041d4ac226820d2b67c35,
225e39d5a2924d6589e20a65adc7d455,175000000.0000
f7a99f4770ff4cb0806acab943f15140,1881000000.0000
486d7491b49946ca99c9dc8488b8fed5,
9e23afc9ae584c2eb7eabb11f3f2f3ed,
50f629a4b09440d2b2b8f8ce313c0d4e,
34eff2b95450492eb5e81e9bfa5bb927,167000000.0000
e413b3645957447da01673053e3ba274,
c4d43d7caf9c49928c51993dd87588c9,
3accccb0ca0747fca8e1b6cf79fe1dd3,
6ccc205d57894e35bb9bfe63f2f62e79,
62d9215e586641dfa03eac4e3b9d8658,
96a7cc98b01d4cb481883b6510bbda59,
2b8dd59554b74eaf8fb675db6bf293d2,
967f1477646b4de6a300d5720c9e241a,
e4b469e26fbf42f8b700c52338586cf4,
93a04f3a7d3747f9b7901ac0d8c26603,
45ce6c95bf494ec988806178f3acf143,
46a4908aee66412499be0672dfe6bba0,
1a7ffc16ab55420d8615f7e42f7a8364,
d51376cb33024996935ac6b3bc17d8f1,168000000.0000
b3a85f76960540449589587673f92311,
84a84b0da69b4935968e9171c74d9e78,161000000.0000
fcfc865a2d034637a0407e8e9897b81a,
e66f0091b1a041adb56b81b54f814646,
813da0b7bd3c43bfb9f5b86323a9a4fc,
3b877d0c0844418182b41ae6efa0ca41,
7cc7fbcdd2f94d1b9570ec639b56ca17,
27455e98cfb54160a20dbc5a4d2aa107,
e2f0f380034b4750964a94434840b2b1,
4e4884ac7597489097bda51da6af76cb,
1f008bb462334cb19d5d2219cd77a046,
8e6cbd1e1f7c45a5bbdbe17d4ac33b1c,
86d93273d91b4f73b337162aa7f24784,
3b16c1a67a524351a303311d89bccb0e,160000000.0000
53291c493f3e42e18b2981d065909d54,1913000000.0000
bddcdacbd3d94817b04b9a760782ef3a,151000000.0000
c056287f61504ef6aed08bee9440cd7f,
195af27e9a454e60b374901d3b299d0e,160000000.0000
61bfc304483e4c67bbbba085c48dbbb6,
db08a9a5bbe049d89b24ceebab37573c,
b74e6f09a945417284193128b96b7421,
4b35fa1034cf4a3ca88175abff0e5e2b,
995067683fb14f7aaa59b48709fe393d,
48fe1a0d9de34d9aa24db31687a396ac,
ae271860bb4e41e281ea55ce9ebeda60,
890dfc7b9d75481b818b74aa7b04f2a4,
1f0645b9d36a46499852bc8fe59e8efa,
eb78e85e424d46439c948fb69c5994ab,
1426cf04658042029e543e42d98fae45,
648471da7aa94374857fb0f6fad6c25b,
5f3d3d45f3034dfca858fae9d24cd401,
37efb124b632458e9ba168ecb2ec63c0,
31c57961b9da4a05913497c49489cd0c,
5ef0b8306c564121aa8b5f0e16e7e364,
5eeb94c037bd4c2cac82e0de09d363eb,
329a74d9efa4429babeaef1ef1ea4a67,
ed3a962d31974333b7c2e3eb67a5eed9,
60019e36f5fe4aa09b492cf15edfacab,
ceb58edbd9dc4b0ba8a38942a9d0d0a8,
9b725278c0ec407693db02bca1ab6b29,163000000.0000
be5185b140b543499f4f0cb43a3ebb5f,
c8bf533a670445378bc21a1507c6f857,
1d0313a445cc436aa211d6eb427312c5,
bb9640f6d06545a6b2b790c205655799,158000000.0000
c2f986b6876a42b48ac26d2689d72e18,
0bf6cde5c61f43c0b4223fe8de44bbdc,155000000.0000
3ce8f6d603b443c99d9079e4f9fca13e,
655e4fe9e6ed4c9eb0342322f5a10ee2,1083000000.0000
be064fb439f44c43929c1eb13906c5c1,
bacc756c8e7940d0807e4b0ad22f1e42,
2a70ba1958224e87ad46a5ab621004f5,149000000.0000
2e7f453dba2c4b548b39ba8e5816ba57,
57bdc7823a3046b7af2bc54dc90084b3,3972821000.0000
9d632998a7b645ee8e66753ec1ae96fe,4431661000.0000
b9bfafeaecef4e91a17c192f317b61b3,4434237000.0000
efd3f0b8bc964f5491943f6daf247222,4460066000.0000
ca2c984e100a46b6ba8b06cfa5a93dfd,
ac67759564c245d88c167b69bfa3f01a,
817f898f17fe4c07a7fd75864f5e1158,
f6e487c92fec430d9024c9fd7f964eae,
c0540fc638d74f5db733d552687ef2b1,
01ee35c80c4a4a0f9f521c704039c19d,
2bd215d77a204b099cb822a38f932a34,
fef90cea58a3467e9fd937e4c9bf51c6,
5e40754496b14c4ca18ff3b9555e0a55,
c094d7718d39406a85b238ca439d1964,
d7704f6c741d479e8b2757a7ab2d0ff7,
f286c32a57e54a9592acddfb486aac9a,
a3236ce341504e00962ea642c319e1f0,10000000.0000
57d986d016cf491ea333e183f09476ba,
f7849ff887ad4265b0872c8a5c999d9b,
3aebccbb349946708527c9a298373561,
680d86176d2245ae9d6a47fb92f013f0,
a6f0100574c94a0bad5a57e9f09c8200,
242ecff8163349c0bd43664f8679c64f,
79d5192ad9f44a9b996d45fe1a608aa9,
8cce552a557549f29aa06aa0d4e49a58,
98a4a4f8467f4db1891cdc99677e8095,
4e7b77e2c996427ea3e1c53e145ca109,
0612e84a2c1f4c379f30e848215b3dc6,
863b46f99b7144d9a23205f76fe29590,
a5ce7a20b23d48fe97691b338f7d74fd,
542640168ee14472ba1fd77b5f9ab7f8,
8bf805b83e3542aba240c2195f2aacc2,
e7815883bdac4d84a667a6a4f2988bc8,
7895be09291e494a9f955048d53c7665,
4980e4227c4542e9b2ded267a44e2bdc,
d769c12f6db94d308fea25362254fb24,
21d65b19ab034571830286d33fa92524,
b3b3ecfe12a34b74bb975b3ddf0fd46a,
6428210c089a48278d3699a0dafe89e7,
059559236de344e28ce2dec6e50eae3a,
e296881f2ddd486aa1a92120a3ca72f6,
dfa2ce80f4074f6eaa7cb6d35bd151cf,
0e913ef68dea40a7b211c0eb2471a1a9,
84d345f50dd14543a2c2186076995d3f,
85a9b429352046c1ae3d2ae329603058,
428e88741aaf43fda487e8206c9f2645,
e61ef7b6b45840e1af16065c5913e8ed,
48bc5da041e94d089f994ff0bccda3c8,
0d05c577056d47758c5b0df0a268b604,
6114abbc8a8642d4aa55d8f01a4c0cb7,
d86b4e2453ab4c45b506b21f7a305a0d,
c357af11dd1d4ca18cbbe141435d7b9d,
0136c1e08a3d46d2b20a538bec8c2eb3,
abe89344ccaa4d1eaa4779b029865350,
140d5652d4c64be189ec0001670ad5c5,
12d1ae5ef4324e4ca3f768a8244d306b,
28ea89d92e33443598c1dd8ce5d6fdce,
900958747abd4da2aae0bde7a3a56916,
39524a7ae1484accbe7b56e09cc51615,
a5ba61af9d774309bb45b2f58a883fea,
6558bb1f4ff84c62923c8d44167697d7,
a4b85995ae4247d4b554961d0f58e873,
c0022393437c45a58b7622aa4791b082,
64fba348a2cc4180af7c62ccbefe8502,86740000.0000
a8a5189cd32c4d0fa1a0a3336ca9d839,
de3b0a1ce7d149c7aa5ded91948f19f8,
50c325d7fc7b4346ac9c4aa52786fc57,
7b0013276d7d4d6aa45800143a335b6c,737417000.0000
389136c9142c47468ca648d17ca4c22b,743944000.0000
30560166262b453ab5b5429c9c688e54,
08b19296046d4acfa41b8873b0a3f6d5,17152000.0000
3db5c41f5973434f83e3e95b81689090,13382000.0000
2d3b5ac4308e48db995dc3f331184318,14822000.0000
9fd18e8a742a4f64bf67afb7f2eb56f5,
7ba637bacbae4cb0a945edfe0a577333,
230fafe8e1d94cfaac92fd007946a9ef,
7ebae9727f6f4f3ca15f0d4054541898,1856000000.0000
c5fd7319078a462d98ad349118f33a9b,
88e6ba6992c0484b97132638786ba1a2,210000.0000
998cb7a414cd4727aa76cdeedd118503,
748de0053ddf4de38630c2b2a8eec1b2,
38ae4c87c7a04440b112cefab964431d,1835000000.0000
4a8ebc6d1954460d98797acd0906c9cf,
2d25e8a966ec4341b02c66ad405738a9,
fcee65f8d47d42ddaf141b4b438a03e2,69733000.0000
38f2ee67e73f4f0f9368b1b29b79f490,
3c0090a3f58647fd86ef09331ea9b700,
45e9ec38537547ab863a04556be13e61,
779376398b5f4fd2a14f60da719af02a,
ece1ee0fdbb04ad2bd7e36fb9c661e01,
9ef9bcb238094d32bed196aef40aca47,
fbe0712f4a2d4e36b8ca34d5c21d7377,
783c5c15764b40daacfa1f3bfca76a82,
17e3399eb39c43d6ad2007424bdba2b6,
dd3a1aa3edcb4e5ba43ad1f3bac74dbc,
20b040a55a0c46ee8f8548acf70fe0ef,
a1f1c3bce9b1481499a3818c24046c30,
fd7d62f7c8184f6cb40bda782429e1f2,878130000.0000
4e76c4e971b2425c832aa099afb9e689,
a524e37d071e4fb6a6e50301eeed2ead,2761000.0000
65003451859641e396102351e2376c0f,2934000.0000
9aa86c8061ee47ba90cc7993f43ae33b,
887a6e64c58f4982a8ca88da8d5c03a8,53853000.0000
90ea037fb1eb44d798fc88bac52f6df6,
2f327aac12404a11a7871446a05659e6,
94fe35e18fb148d8a8e4f8d340dd6e60,
75012f15791d42f9aef9abcf8ca63ad7,
0a2d62afefb0489ca62f66e78576f8f0,
4981712e50a0452d8eefe0544846afbf,
7285c48131eb4fe9ad3643c32be8125b,
b7afe6748211420fbc768ab4513e130a,
d794fec315c44da0a4d2d859dacce120,
f04e2336735f4f78a26794cefd984c23,
95932019a32f42e9998b75210f26a1df,
8969490fb28644b9bc17e5032cc0af3f,
90f04d6f04cd4307b88c73e578986072,
5e8f261d1a534dc6bea06b698609445c,
be45b71c28be459eadfe39bd5c903abc,
16371a9eb2744f889d13fefbea613adb,
d8ef7e0eb8ad417e863165ad704fc83b,
8dd23402a6fe44bbba5048ab1150cd2b,
2dd02fb5a7034bcd9ad402d13dc1cd65,85452000.0000
ce8d4a18b63641f68301547b774e8a80,
c54b38447cfa4c84bc014cf4dbee9e04,
549417f8f7e44abcb7e96939d7e338b9,3022000.0000
cac42e3955e3463488f75fb1abcf041f,
5bf2ad9cfe2e462386612a2b694b068c,2417000.0000
7ae0083738504c1aa1f48390f86c36e9,
e8b6a00020234e69a9414c5ceeb9b22c,1393000000.0000
d750606557c1459993081ba3986a1e8e,
8ed1f4019ee94b888a83ef80f49e2641,
c35b76b67a51492494b9b37d86426143,
849880f2f4c9413ca0d629c114bf8bb5,
89d3907d11134411bbe65d5fb9aeb688,
caa8ef3e01274697b83b13788afde6f7,
a6db4725c9d144c2aaa6d1ab423e67c6,
ec5f75446e3448f0b81d3a29330f91b7,
721c52f2a473434a83c99125325417ed,
578079d934714b2f852ea42560bc5aab,
fadd72e94d5a4a92829f8583331f083a,
fb60e4165186491aa82500b0bf0fdb66,
6546cff4299442bcb4af1d4fdfba884d,
81cdbd3e1aa647aab515d2505e227e0d,2500000.0000
ac16c076d0434c159ef1c34febebacd0,
5e1578fe02984926877c6e715b9352c3,85389000.0000
c692efb2b2434fba8a93690c7d5f6cd4,
b1d8469d74b0442db704e88905cdcd6b,
75d19b6030144797a17a6a0e17e0b531,
c4866edaec5c4277adbb3f4d23d7065c,
8ee99f9c51ab4da0b60be68d181a471b,
4ee8d2c8e1d348ccb0ae79e0eddd9839,
6995dc4d341d45a7b522db1ee8a801ae,
b79a6ed4193e44778cafbd8a4f8d504a,2500000.0000
10a740db11244f3ea9a4d5a21b878b7e,2800000.0000
a24906988e59455b819feb6468b277ff,
9848fe6411d64b02b3d132abcd8116e3,
ab1b7613b1274b9680d57d3b74960bdb,
40acc5510c2e40a2809e63bd4660efa8,
cee806ac65d945ddb640b86fd198235e,
296f834f7ace44ecba4ad27561a09c2b,
b2e65bd16ac84538b431f2ddae4f88ad,
884e0b36ed404bcbb82b614ccb95c664,86740000.0000
052ba52dd65f4a7bbb530a62d6dd4b2f,
3fbadcb9941e43e09a22f06c1acce5c9,1901000000.0000
e52ccec82ec64fc28a88f4ff198d1551,
19be72fb41d94f72a5016d184e5baba3,30772000.0000
a9f823ee365d4a7a9c46fb9fa23ee49b,2337931000.0000
03d5c8ece01c4099a93bccc0336191bc,
b6037eb829514b59bf150697b508c33a,
a299905427b240df802a7980474c7e68,
9667484dc3ad4a6d8000bb6e50f31e36,2035000000.0000
a098d4f988a24b349c543cdcdbe331c0,
100abcc894c24335bec66c8176c033d6,
34af2b1b68c4434289189e8863356afa,335000.0000
bf4fe27f9802412ab7a549f85c02def2,3719589000.0000
5e76b4d54d20488e9d2d05bb27b675c0,14725000.0000
9f7d7ac789bc4bf58e2966aecf2c1776,
f83d4266a5724c3186e26537be2a5eab,11434000.0000
253bf9822bcc4ed499dbd5adbbece26f,12066000.0000
eb1416756065472fbdacd1e007bef1e2,
0d3b006e3a414c528f9eaca3e4838e4e,
5f3cac228f6344e3a8f2ee833f0e50f4,
64a4c5b4ce9946a29259b76ddd1ffc68,
fb40201988cd480ebefbb883c0b18747,3000000.0000
0e3fb71c1c594585a426e102f1219e14,
aff58a178ca3488aa96ea85fa24c1e6a,
8d3608d6aab94c5a81546930abd00d1c,
d61fce7f54804a119bbfa149ee5b0eeb,
b1d78e15df8145d7a707b72814999e79,
0632947d5728437d8c46d0ff9980739b,
2bd4521047e1482cb2e402f72c0600d0,
edf61f5fe0dd4f3b813afd5ac9a59254,
929f5524fa6c4c698e2608106a012fc7,2096000000.0000
8ad955c56fea409585a8ccbb8eaf4c54,4273000000.0000
e3e745b6708d4e0c8ae06f05a864ace5,
13192e6e597f49bc97625b5874cef0b9,
b2deb767a6d546b9848ba1e1e10ede66,
ab75a3bb367c4383a3b53c4db4c92e87,
197cb22b6052499c946e5f89c736ec89,
56553756bf8743ab9551bbb398f6c0bd,
e7781f8aed5a47fdb49fe27726c12d03,
0ef6f18846614bd3a82fbfd5a948fc0e,
2c8502129505439cada6959f8e026739,
9ba25f9d300f495ea6ad5cb14ed294e6,
9146cbf4a2734a17843740016a82021a,
fa668ff741844b77ac0df449df0e351a,
8a0210bec460460ebcb0724ef0e4ae68,
5907f369baa54e4a830ddaef78a4b0bc,
c31c5143665d4856acb7982ac417c25b,
